property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
reactantSelection.precursor.[0].precursor,155,190,62,"['(C2H5)2Zn', '(dimethylbutylamino)trimethylindium (DATI), trimethylgallium (TMG)', 'BDMPZ', 'DEZ', 'DEZ (C2H5)2Zn', 'DEZ (Epichem adduct grade)', 'DEZ (Zn(C2H5)2)', 'DEZ (diethylzinc)', 'DEZDMEA (Et2Zn:NEtMe2)', 'DEZn', 'DEtZn', 'DMZn', 'Diethyl zinc', 'Diethyl zinc (DEZn)', 'Diethylzinc', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZn)', 'Diethylzinc (DetZn)', 'Dimethyl Zinc (DMZ)', 'Dimethyl zinc (DMZn)', 'TMG', 'Trimethyl aluminum (TMA)', 'Trimethyl(methylcyclopentadienyl)platinum(IV)', 'Trimethylaluminum (TMA)', 'Zinc acetate', 'Zn', 'Zn(C2H5)2', 'Zn(C2H5)2 (diethylzinc, DEZn)', 'Zn(CH2CH3)2', 'Zn(CH3)2', 'Zn(acac)2', 'ZnCl2', '[EtZn(damp)]2', '[Zn(eeki)2]', 'bis(n-propyltetramethylcyclopentadienyl)zinc [Zn(Cp pm ) 2]', 'diethyl Zn (DEZ)', 'diethyl zinc', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZ, Zn(CH2CH3)2)', 'diethyl zinc (DEtZn)', 'diethyl zinc (Strem)', 'diethyl zinc [Zn(C2H5)2]', 'diethyl-zinc (DEZn)', 'diethylzinc', 'diethylzinc (Crompton GmbH)', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, 52.0 wt %, Aldrich)', 'diethylzinc (DEZ, 99.9999%)', 'diethylzinc (DEZ; Crompton GmbH)', 'diethylzinc (DEZn)', 'diethylzinc (DEtZn)', 'diethylzinc (Zn(C2H5)2, DEZn)', 'diethylzinc (ZnEt2)', 'dimethyl zinc (DMZ)', 'dimethyl zinc (DMZn)', 'dimethylzinc', 'metallic Zn', 'tetrakis(dimethylamido)zirconium', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'zinc acetate', 'zinc acetate [Zn(CH3COO)2]']",,
reactantSelection.precursor.[1].compound,49,59,13,"['Al', 'Al2O3', 'Ga2O3', 'In2S3', 'MgO', 'Mn', 'O', 'W', 'Zinc Oxide', 'Zn-Al-O', 'ZnO', 'ZnO:Al', 'ZnS']",,
reactantSelection.precursor.[1].precursor,49,59,37,"['(C2H5)3Al', 'Al(CH3)3', 'Boron (B2H6)', 'DEZ', 'DEZ (C2H5)2Zn', 'DEZn', 'DMZ', 'DMZn', 'DMeZn', 'Diborane (B2H6)', 'Diethyl Zinc', 'Diethyl zinc (DEZ)', 'Diethyl zinc (DEZn)', 'Diethyl zinc (DEtZn)', 'Diethylzinc (DEZ)', 'Indium acetyl acetonate', 'TMA', 'TMA (Al(CH3)3)', 'Trimethylaluminum (TMA)', 'Zinc acetate', 'Zn', 'bis-cyclopentadienyl magnesium', 'diethyl zinc', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZn)', 'diethylzinc (DEZ)', 'diethylzinc (DEZn)', 'dimethylzinc', 'indium acetylacetonate', 'trimethylaluminium (TMA, 99.9999%)', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'trimethylaluminum (TMA; Witco GmbH)', 'trimethylgallium (TMGa)', 'tris(2,4-pentanedionato)manganese(III) [Mn(acac)3]', 'tungsten hexafluoride', 'water']",,
reactantSelection.precursor.[2].compound,13,16,9,"['Al', 'Al2O3', 'HfO2', 'Pd', 'Pt', 'TiO2', 'Zn1/C0xMgxO', 'ZnO', 'ZnO:Al']",,
reactantSelection.precursor.[2].precursor,13,16,13,"['(trimethyl)methylcyclopentadienyl platinum', 'DMZn', 'Palladium hexafluoroacetylacetate (Pd(hfac)2)', 'TEMAHf, Hf[(C2H5)(CH3)]4', 'Titanium tetrachloride (TiCl4)', 'Trimethyl aluminum (TMAl)', 'diethyl zinc, bis-cyclopentadienyl magnesium', 'diethylzinc (DEZ)', 'dimethylzinc (DMZn)', 'trimethyl aluminum (TMAl)', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'zinc acetate']",,
reactantSelection.precursor.[3].compound,2,3,2,"['TiO2', 'ZnO']",,
reactantSelection.precursor.[3].precursor,2,3,2,"['DEZn', 'titanium isopropoxide']",,
reactantSelection.precursor.[4].compound,1,1,1,['HfO2'],,
reactantSelection.precursor.[4].precursor,1,1,1,['tetrakis(dimethylamido)hafnium'],,
reactantSelection.precursor.[5].compound,1,1,1,['Al2O3'],,
reactantSelection.precursor.[5].precursor,1,1,1,['trimethylaluminum'],,
reactantSelection.purgingGas,122,150,13,"['Ar', 'Argon', 'Argon (Ar)', 'N2', 'N2O', 'Nitrogen', 'Nitrogen (N2)', 'Oxygen (O2)', 'argon', 'inert gas', 'neutral gas', 'nitrogen', 'nitrogen (N2)']",,
