property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
processParameters.substrate,155,320,164,"['(0 0 0 1) c-plane sapphire substrate', '(0 0 0 1) sapphire substrates', '(0 0 01) sapphire substrates', '(0001) c-plane sapphire', '(0002)-oriented sapphire substrate', '(11-20) Al2O3 (sapphire)', '1 in. Si(100) (HF-etched)', '10 cm^2 fused silica', '100-nm chromium on borosilicate glass', '130 nm ITO coated glass', '150 mm Si wafers with native oxide', '150 mm Si wafers with native oxide (p-type Si(100))', '150 mm Si wafers with native oxide films', '2 x 2 cm^2 Si(100) pieces (pristine and Ni-coated 150 nm) and glass slides', '200 mm silicon wafer', '200 nm Al2O3-coated Si wafer', '200nm thick Al2O3 coated Si wafer', '2974 Corning glass', '300 mm silicon wafers', '305 x 305 soda lime glass plates', '4 in. glass substrate', '4 inches glass substrates', '4-inch Si wafers with 200-nm-thick SiO2 layer', '5 cm × 20 cm soda glass plates', '5 in. p-type Si(100)', '550 nm SiO2 spheres', '5×5 cm2 Si(100)', '5×5 cm^2 gold substrate (quartz crystal electrode used as substrate for QCM)', 'ALD Al2O3 (50 nm)/Si (001)', 'ALD Al2O3 (95 nm)/highly arsenic-doped n-type Si (001)', 'Anodic aluminum oxide (AAO) templates on aluminum foil', 'Au-coated (3 nm) Si substrates', 'BaTiO3 particles', 'CIGS (CuIn,GaSe2)', 'CMP p-type silicon (1 \t5\t9\t\t\t\t\t\t\t\t\t\t\t1 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tNot Found)', 'CMP p-type silicon (1 \t5\t9\t\t\t\t\t\t\t\t\t\t1 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tNot Found)', 'CdSe quantum dot film on quartz sensor', 'Cicada wings (Pomponia intermedia); also on Si(100) and soda lime glass for reference', 'Corning 1737 glass substrate', 'Corning 7059 glass', 'Corning 7059 glass substrates', 'Corning 7059 glass; single-crystal n-type (111) silicon (approx. 2 cm x 2 cm)', 'Corning glass 1737 and Si(001)', 'Cu(In,Ga)Se2 (CIGS)', 'Czochralski-grown n-type Si(100) wafer (1-5 Ω·cm) with ~2 nm native oxide; glass used for optical measurements', 'Czochralski-grown n-type Si(100) wafer (resistivity 1-5 Ω·cm) with native oxide ~2 nm', 'Electrospun poly(vinyl alcohol) (PVA) microfibers; Si wafers (~1 cm x 1.5 cm) used as planar reference substrates', 'FTO (fluorine-doped tin oxide) substrates', 'Four-inch-diameter Si wafers with a 200-nm-thick SiO2 layer', 'GaAs', 'GaN/Al2O3', 'GaN/Al2O3 (GaN template)', 'GaN/Al2O3 template (GaN template)', 'GaN/sapphire epilayers (gallium nitride on sapphire)', 'GaN/sapphire epilayers (gallium nitride substrates)', 'Glass (borosilicate) with chromium gate (used for TFTs); silicon substrates used for characterization in some experiments', 'Glass substrate', 'Heavily doped p-type Si wafer (Si (100), < 0.005 Ω·cm)', 'High surface area TiO2 nanopowder (~80 m^2/g)', 'ITO-coated PET (plastic)', 'Ineos fumed silica (specific surface area 82 m2/g)', 'LiCoO2 powders; composite electrodes', 'Mesoporous PS-b-P2VP nanorods on copper grids (holey carbon film)', 'Monocrystalline silicon (Si, 110)', 'N-type Si substrate, <100> crystal orientation', 'Nanoporous alumina monoliths (cylindrical), 10 g load (∼790 monoliths); loaded layer height ~5.5 mm', 'PET (Melinex), glass, sapphire, silicon', 'PET (polyethylene terephthalate)', 'S-doped n-type InP (100) (~3 × 10^18 cm^-3)', 'Sapphire (0001)', 'Si', 'Si (100)', 'Si (Si wafer, reported as ZnO/Si films)', 'Si (silicon)', 'Si (silicon) substrates', 'Si (substrate)', 'Si (with ZnO buffer layer annealed at 750 \x00B0C)', 'Si (with as-grown ZnO buffer layer)', 'Si (with as-synthesized Bi2O3 nanowires)', 'Si substrate with 100 nm thermally grown SiO2 (electrodes evaporated on top)', 'Si wafer (HF-dipped)', 'Si wafer (HF-treated)', 'Si wafer (Si[100])', 'Si wafers (clamped to grounded electrode)', 'Si wafers (silicon wafers)', 'Si wafers (with TiO2 nanofibers)', 'Si wafers treated with an HF dip', 'Si wafers with 1 μm thermal SiO2', 'Si(001)', 'Si(100)', 'Si(100) single crystal and quartz (silica glass)', 'Si3N4 membrane (500 x 500 μm^2, 200 nm thickness) provided by Agar Scientific Ltd.', 'SiO2 (200 nm)/p-Si', 'SiO2 (ca. 100 nm) on Si wafer', 'SiO2 spheres (100, 250, 550 nm)', 'Silica gel (Silicycle S10040M, mesoporous)', 'Silicycle S10040M silica gel (specific surface area 100 m2/g)', 'Soda-lime glass (SLG)', 'TiO2 nanoparticles (D-49 and M-79)', 'TiO2 nanopowder (high surface area, ~80 m^2/g)', 'Transmission electron microscopic (TEM) grid with suspended single-walled carbon nanotubes (SWNTs)', 'Whatman nanoporous alumina membranes (outside diameter 13 mm, thickness 60 µm)', 'YSZ (111)', 'ZrO2 particles', 'alumina substrate', 'anodic alumina membrane (60 µm thick, 200 nm pores)', 'anodic aluminum oxide (AAO) template', 'bare silicon (Si)', 'borosilicate glass', 'c-Al2O3 (0001) sapphire substrate, 2 in diameter', 'c-face sapphire (c-Al2O3)', 'c-plane (0001) sapphire (R-Al2O3)', 'c-plane sapphire; lime glass; Si (001); Si (111)', 'carboxylate-modified polystyrene (PS) opal templates on glass substrates', 'cicada wing', 'corning glass', 'epi-GaN/sapphire', 'flat silicon wafer', 'four-inch (100) Si wafers and 2×2 cm^2 glass substrates (n-type Si used as standard substrate); for TFTs: heavily doped p-Si with 200 nm SiO2', 'glass', 'glass (Corning 1737)', 'glass (Corning 1737) and silicon (001)', 'glass (coated with chromium or ITO)', 'glass and Si(100)', 'glass and silicon (100)', 'glass substrate (CNT powder fixed by adhesive tape)', 'glass substrates', 'glass, sapphire, silicon, CdTe', 'glass/Mo (5x5 cm samples)', 'heavily doped p-type Si substrates coated with 100 nm SiO2', 'highly-doped Si <100> wafers (ρ = 0.005 Ω·cm) with native SiO2 layer intact', ""inner shell membrane (ISM) from hen's eggshell"", 'mesoporous monoclinic ZrO2 powder (Saint-Gobain, 99.0%, 250-420 μm)', 'n-doped Si(100)', 'p-GaN on c-Al2O3 (sapphire)', 'p-type (100) Si substrate; Corning XG glass', 'p-type 5 in. Si(100)', 'p-type GaN on (0002) sapphire (Al2O3)', 'p-type Si (100)', 'p-type Si(100) wafers (150 mm Si wafers with native oxide)', 'planar silicon substrate (Si, some samples with thermally grown 100 nm SiO2)', 'polished single crystal sapphire (0 0 0 1)', 'polyethersulfone (PES)', 'polyethylene terephthalate (PET)', 'polystyrene (PS) nanospheres assembled on Si (100) substrates', 'r-plane sapphire (0 1 1 2) for devices; HF-etched Si(100) for material characterization', 'sapphire', 'sapphire (0001)', 'sapphire (0001-oriented); also GaAs, Si, lime glass', 'sapphire (1010)', 'sapphire (MOCVD-grown GaN on sapphire)', 'sapphire Al2O3 (0001) and p-type silicon wafers (resistivity 1-10 Ω⋅cm)', 'sapphire substrates', 'silicon', 'silicon (Si) substrate', 'silicon (Si), silicon with silver (back contact), glass, sapphire', 'single-side polished Si(100) with native oxide', 'soda lime glass', 'soda lime glass (50 x 50 mm)', 'soda lime glass (SLG); magnesium-free fused silica (SiO2); CIGS (for devices)', 'spherical SiO2 particles (diameter ~200 nm, surface area ~237 m2/g)', 'ultralow-density silica aerogel monoliths', 'vertical-aligned MWCNT arrays', 'α-Al2O3 (0001) sapphire']",,
processParameters.supercycleDesign.numberofSubcycles.[0].compound,4,6,3,"['A (ZnO)', 'O3', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[0].count.quantityValue.numericValue,3,5,0,[],0.0,49.0
processParameters.supercycleDesign.numberofSubcycles.[1].compound,3,3,3,"['B (Al doping)', 'Ga2O3', 'MnO']",,
processParameters.supercycleDesign.numberofSubcycles.[1].count.quantityValue.numericValue,3,3,0,[],1.0,5.0
processParameters.supercycleDesign.subcycleSequence,16,41,13,"['1 cycle of Ga2O3', '1x cycle B (TMA/H2O Al-doping)', '49x cycle A (DEZn/H2O ZnO)', 'DEZn', 'Ga2O3', 'H2O', 'Not Found', 'O3', 'Repeat: 10 cycles ZnO (zinc + oxygen precursors) then 5 cycles MnO (Mn + oxygen precursors), repeated 1000 times', 'ZnO', 'm Zn-Al-O', 'n ZnO', 'n cycles of ZnO']",,
processParameters.temperature.quantityValue.numericValue,134,289,0,[],25.0,748.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,43,83,0,[],15.0,60000.0
processParameters.thicknessControl.dosingTime.[0].compound,51,101,13,"['Al2O3', 'DEtZn', 'DMeZn', 'Ga2O3', 'H2O', 'Zn(Cp pm)2', 'ZnCl2', 'ZnO', 'ZnO (W) - precursor', 'ZnO (WpO) - precursor', 'ZnO (pO) - precursor', 'ZnO / Al', 'ZnO1-xSx']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,46,91,0,[],1.0,60000.0
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,12,24,0,[],200.0,60000.0
processParameters.thicknessControl.dosingTime.[1].compound,13,27,13,"['Al', 'Ga2O3', 'Indium sulfide', 'Mn', 'O2', 'O2 plasma', 'O3', 'Zn-Al-O', 'ZnO', 'ZnO (W) - H2O', 'ZnO (WpO) - H2O', 'ZnO (pO) - O2 plasma', 'ZnO_O2plasma']",,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,10,19,0,[],0.0,60000.0
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,2,3,0,[],1000.0,400000.0
processParameters.thicknessControl.dosingTime.[2].compound,3,6,3,"['DEZn', 'Pd', 'ZnO (WpO) - O2 plasma']",,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,2,5,0,[],15.0,400000.0
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,39,79,0,[],0.35,6000.0
processParameters.thicknessControl.flowRates.[0].coReactantFlow.quantityValue.numericValue,13,28,0,[],0.0,380.0
processParameters.thicknessControl.flowRates.[0].compound,49,92,9,"['Al2O3', 'DEtZn', 'DMeZn', 'Ga2O3', 'ZnO', 'ZnO1-xSx', 'process', 'process gas', 'system']",,
processParameters.thicknessControl.flowRates.[0].precursorFlow.quantityValue.numericValue,12,20,0,[],5.5,360.0
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,15,28,0,[],10.0,900.0
processParameters.thicknessControl.flowRates.[1].coReactantFlow.quantityValue.numericValue,4,9,0,[],100.0,380.0
processParameters.thicknessControl.flowRates.[1].compound,7,13,5,"['Ga2O3', 'Indium sulfide', 'Mn', 'Zn-Al-O', 'ZnO']",,
processParameters.thicknessControl.flowRates.[1].precursorFlow.quantityValue.numericValue,3,5,0,[],120.0,360.0
processParameters.thicknessControl.flowRates.[1].purgingGasFlow.quantityValue.numericValue,3,7,0,[],50.0,120.0
processParameters.thicknessControl.flowRates.[2].coReactantFlow.quantityValue.numericValue,1,2,0,[],150.0,360.0
processParameters.thicknessControl.flowRates.[2].compound,1,2,1,['Pd'],,
processParameters.thicknessControl.flowRates.[2].precursorFlow.quantityValue.numericValue,1,2,0,[],150.0,360.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,32,65,0,[],0.35,830.0
processParameters.thicknessControl.growthPerCycle.numberofCycles.quantityValue.numericValue,23,49,0,[],10.0,4000.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,46,91,8,"['Al2O3', 'Indium sulfide', 'Pd', 'ZnO', 'ZnO (W)', 'ZnO (WpO)', 'ZnO (pO)', 'ZnO:N']",,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,37,72,0,[],0.18,5.95
processParameters.thicknessControl.growthPerCycle.values.[1].compound,6,7,2,"['Ga2O3', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,6,7,0,[],0.65,8.0
processParameters.thicknessControl.growthPerCycle.values.[2].compound,2,2,1,['ZnO'],,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,2,2,0,[],1.12,8.5
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,8,20,0,[],0.0,30.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,42,84,0,[],10.0,1800000.0
processParameters.thicknessControl.purgeTime.[0].compound,51,101,11,"['ALD cycle', 'Al2O3', 'DEZ (after pulse)', 'DEtZn', 'DMeZn', 'Ga2O3', 'Zn(Cp pm)2', 'ZnCl2', 'ZnO', 'ZnO / Al', 'ZnO1-xSx']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,46,92,0,[],10.0,300000.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,10,19,0,[],400.0,60000.0
processParameters.thicknessControl.purgeTime.[1].compound,10,19,9,"['Al', 'Ga2O3', 'H2O (after pulse)', 'Indium sulfide', 'Mn', 'O2', 'O2 (after pulse)', 'Zn-Al-O', 'ZnO']",,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,8,14,0,[],400.0,60000.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,2,5,0,[],2000.0,400000.0
processParameters.thicknessControl.purgeTime.[2].compound,2,5,2,"['H2O (after pulse)', 'Pd']",,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,1,2,0,[],2000.0,400000.0
processParameters.thicknessControl.saturation,57,112,0,[],0.0,1.0
reactantSelection.carrierGas,97,196,27,"['Ar', 'Ar (99.999%)', 'Argon', 'Argon (ALPHAGAZ 2)', 'Argon (Ar)', 'N2', 'N2 (99.999%)', 'N2 (alphagaz 2, 99.9999%)', 'Nitrogen', 'Nitrogen (99.999%)', 'Nitrogen (99.999%, Schmidlin UHPN 3000)', 'Nitrogen (N2)', 'Nitrogen (N2, 99.999%)', 'Nitrogen (ultrahigh purity)', 'No carrier gas used for DEZ delivery; O2/N2 (1000 sccm/10 sccm) used to generate O3', 'None (for DEZ delivery); O2/10 sccm N2 used for O3 generation', 'argon', 'argon (Ar)', 'high purity nitrogen', 'high-purity nitrogen', 'inert gas', 'nitrogen', 'nitrogen (99.999%)', 'nitrogen (N2)', 'nitrogen (N2, ultra-high purity 99.999%)', 'no carrier gas', 'ultrahigh-purity nitrogen (UHP N2)']",,
reactantSelection.coReactant.[0].coReactant,155,321,53,"['1% hydrogen sulfide (H2S) in nitrogen', '2-methyl-3-buten-2-ol (MBO)', 'CO2', 'Ethanol (EtOH)', 'H2O', 'H2O (D.I. water)', 'H2O (deionised water)', 'H2O (deionized water)', 'H2O (deionized water) and D2O (heavy water)', 'H2O (plasma)', 'H2O (vapor)', 'H2O (water vapor)', 'H2O (water vapor, deionized)', 'H2O (water)', 'H2O (with ammonia dopant)', 'H2O followed by O2 plasma', 'H2O vapor', 'H2O2 (50% in H2O)', 'H2O2 (50%)', 'H2S', 'H2S (hydrogen sulphide, 99% pure)', 'N2O', 'NH4OH (aqueous)', 'O', 'O (RPS plasma)', 'O2', 'O2 (molecular oxygen)', 'O2 (oxygen)', 'O2 (oxygen) plasma', 'O2 (plasma)', 'O2 plasma', 'O2-plasma', 'O3', 'O3 (ozone, concentration reported as ~180 g/cm^3 in text)', 'Oxygen plasma gas (O2 plasma, 99.995%)', 'Si2H6 (disilane)', 'Water (H2O)', 'concentrated H2O2 (50% in H2O)', 'deionized H2O', 'deionized water', 'deionized water (DI H2O)', 'deionized water (H2O)', 'diluted NH4OH (in situ nitrogen source)', 'nitrous oxide (N2O)', 'oxygen plasma', 'oxygen plasma (O2 plasma)', 'oxygen plasma (O2)', 'synthetic air', 'water', 'water (H2O)', 'water vapor', 'water vapor (H2O)', 'water, oxygen, H2O2']",,
reactantSelection.coReactant.[0].compound,155,322,14,"['Al2O3', 'Alumina', 'Ga2O3', 'HfO2', 'In2S3', 'TiO2', 'W', 'Zn(O,S)', 'ZnO', 'ZnO1-xSx', 'ZnO:N', 'ZnS', 'ZnSe', 'ZrO2']",,
reactantSelection.coReactant.[1].coReactant,46,90,28,"['DI water (MilliQ)', 'H2O', 'H2O (deionized water)', 'H2O (water)', 'H2O vapor', 'H2O2 (concentrated, 50% in H2O)', 'H2S', 'N2O', 'NH3', 'NH3, water, oxygen', 'O (RPS plasma)', 'O2', 'O2 (plasma)', 'O2 plasma', 'O3', 'O3 (ozone)', 'Water (H2O)', 'ammonia', 'deionized water (DI H2O)', 'deionized water (H2O)', 'dilute H2S gas (5% H2S/95% N2)', 'hydrogen sulfide (H2S)', 'nitrogen plasma', 'oxygen', 'solution of water and ammonia (NH4OH) for N-doping', 'water', 'water (H2O)', 'water vapor']",,
reactantSelection.coReactant.[1].compound,46,90,13,"['Al', 'Al2O3', 'Ga2O3', 'GaN', 'Indium sulfide', 'MgO', 'Mn', 'Platinum', 'Zn(O,S)', 'Zn-Al-O', 'ZnO', 'ZnO:Al', 'ZnS']",,
reactantSelection.coReactant.[2].coReactant,7,16,7,"['H2O', 'O2 plasma', 'formalin (37% HCOH and 15% CH3OH in aqueous solution)', 'oxygen', 'oxygen plasma (O2 plasma)', 'water', 'water (H2O)']",,
reactantSelection.coReactant.[2].compound,7,16,6,"['Al2O3', 'Ga (doping)', 'In2-xGaxO3', 'Pd', 'Pt', 'TiO2']",,
reactantSelection.coReactant.[3].coReactant,1,6,1,['H2O vapor'],,
reactantSelection.coReactant.[3].compound,1,6,1,['TiO2'],,
reactantSelection.coReactant.[4].coReactant,1,6,1,['H2O vapor'],,
reactantSelection.coReactant.[4].compound,1,6,1,['HfO2'],,
reactantSelection.coReactant.[5].coReactant,1,6,1,['H2O vapor'],,
reactantSelection.coReactant.[5].compound,1,6,1,['Al2O3'],,
reactantSelection.precursor.[0].compound,155,322,14,"['Al2O3', 'Alumina', 'Ga2O3', 'HfO2', 'In2S3', 'TiO2', 'W', 'Zn(O,S)', 'ZnO', 'ZnO1-xSx', 'ZnO:N', 'ZnS', 'ZnSe', 'ZrO2']",,
reactantSelection.precursor.[0].precursor,155,322,78,"['(C2Hs)2Zn (diethylzinc, Witco GmbH)', 'BDMPZ ([Zn(DMP)2])', 'DEZ', 'DEZ (diethyl zinc)', 'DEZ (diethylzinc)', 'DEZ (diethylzinc, Zn(C2H5)2)', 'DEZDMEA (Et2Zn:NEtMe2, iChem Corp.)', 'DEZn', 'DEZn (diethyl zinc, Zn(C2H5)2)', 'DEZn (diethylzinc)', 'DEtZn', 'DMZn', 'Diethyl zinc (DEZn)', 'Diethylzinc', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZ, Zn(C2H5)2)', 'Diethylzinc (DEZn)', 'Diethylzinc (DEZn, Zn(C2H5)2)', 'Indium acetyl acetonate (In(acac)3)', 'TMA (trimethyl aluminum)', 'TMAI', 'TMG (trimethylgallium)', 'Titanium(IV) isopropoxide (Ti(OiPr)4, TIP)', 'Trimethylaluminum (Al(CH3)3)', 'Trimethylaluminum (Al(CH3)3, TMA)', 'Trimethylaluminum (TMA)', 'WF6', 'Zn(C2H5)2', 'Zn(C2H5)2 (DEZ)', 'Zn(CH3COO)2 (anhydrous zinc acetate)', 'Zn(CH3COO)2 (zinc acetate)', 'Zn(acac)2', 'ZnCl2', '[EtZn(damp)]2', '[Zn(eeki)2]', 'bis(n-propyltetramethylcyclopentadienyl)zinc (Zn(Cppm)2)', 'bis(n-propyltetramethylcyclopentadienyl)zinc [Zn(Cp pm)2]', 'bis(n-propyltetramethylcyclopentadienyl)zinc [Zn(Cppm)2]', 'dethylzinc', 'diethyl zinc', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZ, Zn(CH2CH3)2)', 'diethyl zinc (DEZn)', 'diethyl zinc (DEtZn)', 'diethyl zinc (Strem)', 'diethyl zinc (Zn(C2H5)2)', 'diethyl zinc (Zn(C2H5)2, DEZn)', 'diethyl-zinc (DEZn)', 'diethylzinc', 'diethylzinc (Crompton GmbH)', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, (C2H5)2Zn)', 'diethylzinc (DEZ, Zn(C2H5)2)', 'diethylzinc (DEZn)', 'diethylzinc (DEZn, Zn(C2H6)2)', 'diethylzinc (DEtZn)', 'diethylzinc (DetZn)', 'diethylzinc (Zn(C2H5)2, DEZ)', 'diethylzinc (Zn(C2H5)2, DEZn)', 'diethylzinc (ZnEt2, DEZ)', 'diethylzinc (electronic grade)', 'dimethyl zinc (DMZ)', 'dimethyl zinc (DMZ, Zn(CH3)2)', 'dimethyl zinc (DMZn)', 'dimethylzinc (DMZ)', 'dimethylzinc (DMeZn)', 'elemental Zn and Se', 'metallic Zn', 'tetrakis(dimethylamido)zirconium', 'tetrakis(ethylmethylamino) hafnium (TEMAHf, Hf[(C2H5)(CH3)]4)', 'trimethyl aluminium (TMA)', 'trimethylaluminum', 'trimethylaluminum (Al(CH3)3, TMA)', 'trimethylaluminum (TMA)', 'trimethylaluminum (TMAl)', 'zinc acetate', 'zinc acetate (Zn(CH3COO)2)', 'zinc acetate (Zn(OAc)2)']",,
reactantSelection.precursor.[1].compound,48,89,12,"['Al', 'Al2O3', 'B-dopant', 'Ga2O3', 'MgO', 'Mn', 'Platinum', 'Zn-Al-O', 'ZnO', 'ZnO (doping)', 'ZnO:Al', 'ZnS']",,
reactantSelection.precursor.[1].precursor,48,89,41,"['Al(CH3)3', 'DEZ (diethyl zinc)', 'DEZ (diethylzinc)', 'DEZ (diethylzinc); TMA (trimethylaluminium)', 'DEZn', 'DI water (MilliQ)', 'DMZ', 'DMeZn', 'Diborane (B2H6)', 'Diethyl zinc (DEZ)', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZ, Zn(C2H5)2)', 'Diethylzinc (Zn(CH2CH3)2, DEZ)', 'H2O', 'H2O (deionized water)', 'H2O (deionized water) / D2O (heavy water)', 'Mn thd3 (2,2,6,6-tetramethyl-3,5-heptanedione)', 'TMA', 'Trimethylaluminum (TMA)', 'Trimethylaluminum (TMA, Al(CH3)3)', 'bis-cyclopentadienyl magnesium (Mg(C5H5)2, MgCp2)', 'deionized water (H2O)', 'diborane (B2H6)', 'diethyl zinc', 'diethyl zinc (DEZn)', 'diethyl zinc (DEtZn)', 'diethylzinc', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, (C2H5)2Zn)', 'diethylzinc (DEZn, Zn(C2H5)2)', 'diethylzinc (Zn(C2H5)2, DEZ)', 'dimethylzinc (DMZn)', 'trimethyl (methylcyclopentadienyl)platinum(IV) (Pt(MeCp)Me3)', 'trimethyl aluminium (TMAl)', 'trimethyl aluminum', 'trimethyl aluminum (TMA)', 'trimethylaluminium (TMA)', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'trimethylaluminum (TMA, Al(CH3)3)', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[2].compound,16,33,10,"['Al', 'Ga (doping)', 'GaN', 'In2-xGaxO3 (In precursor)', 'Indium sulfide', 'Mn', 'Pd', 'Pt', 'TiO2', 'ZnO']",,
reactantSelection.precursor.[2].precursor,16,33,14,"['(dimethylbutylamino)trimethylindium (DATI)', '(trimethyl)methylcyclopentadienyl platinum', 'Mn acac3 (tris(2,4-pentanedionato)manganese(III))', 'NH3', 'O3 (ozone)', 'Pd(hfac)2 (palladium hexafluoroacetylacetonate)', 'dimethylzinc (DMZn, Zn(CH3)2)', 'indium acetylacetonate', 'titanium tetrachloride (TiCl4)', 'trimethyl aluminum (TMAl)', 'trimethylaluminum (TMAl)', 'trimethylgallium', 'trimethylgallium (TMG)', 'zinc acetate']",,
reactantSelection.precursor.[3].compound,3,9,3,"['GaN', 'In2-xGaxO3 (Ga precursor)', 'TiO2']",,
reactantSelection.precursor.[3].precursor,3,9,3,"['Trimethylgallium (TMG)', 'ammonia', 'titanium isopropoxide']",,
reactantSelection.precursor.[4].compound,1,6,1,['HfO2'],,
reactantSelection.precursor.[4].precursor,1,6,1,['tetrakis(dimethylamido)hafnium'],,
reactantSelection.precursor.[5].compound,1,6,1,['Al2O3'],,
reactantSelection.precursor.[5].precursor,1,6,1,['trimethylaluminum'],,
reactantSelection.purgingGas,118,238,29,"['Ar', 'Ar (900 sccm)', 'Ar (99.999%)', 'Ar (high-purity argon)', 'Argon', 'Argon (ALPHAGAZ 2)', 'Argon (Ar)', 'CO2', 'N2', 'N2 (alphagaz 2, 99.9999%)', 'N2O', 'Nitrogen', 'Nitrogen (99.999%)', 'Nitrogen (99.999%, Schmidlin UHPN 3000)', 'Nitrogen (N2)', 'Nitrogen (ultrahigh purity)', 'None', 'None (no purge steps)', 'None (purge steps eliminated)', 'O2', 'argon', 'argon (Ar)', 'evacuation', 'high purity nitrogen', 'high-purity nitrogen', 'inert gas', 'nitrogen', 'nitrogen (99.999%)', 'nitrogen (N2)']",,
