property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
processParameters.thicknessControl.purgeTime.[1].compound,4,9,2,"['Ga2O3', 'GaOx']",,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,4,9,0,[],2000.0,25000.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,4,9,0,[],1000.0,10000.0
processParameters.thicknessControl.purgeTime.[2].compound,4,9,2,"['ZnO', 'ZnOx']",,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,4,9,0,[],4000.0,25000.0
processParameters.thicknessControl.saturation,15,28,0,[],0.0,1.0
reactantSelection.carrierGas,23,58,11,"['Ar', 'Argon', 'Argon (Ar)', 'Argon (Ar, 99.999%)', 'N2', 'N2 (99.999%)', 'N2 (99.9999%)', 'Nitrogen', 'O2 / Ar (200 sccm)', 'argon', 'nitrogen']",,
reactantSelection.coReactant.[0].coReactant,63,136,21,"['Ar + O2 mixed plasma', 'Ar/O2 plasma', 'Ar/O2 plasma (100 W)', 'Ar/O2 plasma (oxygen radicals)', 'H2O', 'H2O and O3', 'N2O (plasma, diluted 1:1 with Ar)', 'O2 plasma', 'O2 plasma (Ar/O2 mixed gas)', 'O2/Ar (plasma)', 'O2/Ar (plasma, 300 W)', 'O2/Ar plasma mixture', 'O3', 'O3 (ozone)', 'O3 (ozone, 200 g/m3)', 'Ozone (O3)', 'Water (H2O)', 'ozone', 'ozone (O3)', 'ozone (O3) with Ar (O3/Ar = 100/100 sccm)', 'water']",,
reactantSelection.coReactant.[0].compound,69,148,20,"['AZO', 'Al2O3', 'AlOx', 'HfO2', 'IGZO', 'IGZO (bilayer)', 'In', 'In (In2O3)', 'In-Ga-O', 'In2O3', 'In2O3 / Ga2O3 / ZnO (IGZO subcycles)', 'In2O3/Ga2O3/ZnO/IGO/IGZO', 'InGaZnO', 'InO', 'InOx', 'Oxygen', 'SiO2', 'TeO2', 'ZnO', 'a-IGZO']",,
reactantSelection.coReactant.[1].coReactant,57,114,19,"['Ar/O2 plasma', 'Ar/O2 plasma (100 W)', 'Ar/O2 plasma (oxygen radicals)', 'H2O', 'H2O and O3', 'MeOH', 'N2O plasma', 'O2 plasma', 'O2 plasma (Ar/O2 mixed gas)', 'O2 plasma and ozone (O3)', 'O2/Ar (plasma)', 'O2/Ar (plasma, 300 W)', 'O3', 'O3 (ozone)', 'Ozone (O3)', 'Water (H2O)', 'ozone', 'ozone (O3)', 'water (H2O)']",,
reactantSelection.coReactant.[1].compound,64,124,23,"['AZO', 'AZO (Al2O3-doped ZnO)', 'Al2O3', 'AlOx', 'Ga', 'Ga (Ga2O3)', 'Ga2O3', 'GaO', 'GaOx', 'HfLaO', 'HfO2', 'HfOx', 'IGZO', 'IZO', 'In-Ga-Zn-O (IGZO)', 'In2O3', 'InOx', 'SiO2', 'Te', 'Zn', 'Zn-O', 'ZnO', 'ZnOx']",,
reactantSelection.coReactant.[2].coReactant,47,87,17,"['Ar/O2 plasma', 'Ar/O2 plasma (100 W)', 'Ar/O2 plasma (oxygen radicals)', 'H2O', 'H2O (thermal ALD)', 'H2O and O3', 'O2 plasma', 'O2 plasma (Ar/O2 mixed gas)', 'O2/Ar (plasma)', 'O2/Ar (plasma, 300 W)', 'O3', 'O3 (ozone)', 'Ozone (O3)', 'Water (H2O)', 'ozone', 'ozone (O3)', 'water (H2O)']",,
reactantSelection.coReactant.[2].compound,53,98,14,"['AZO', 'Al2O3', 'AlO', 'Ga', 'Ga2O3', 'GaOx', 'HfOx', 'IGZO', 'IZO', 'In2O3', 'Zn', 'Zn (ZnO)', 'ZnO', 'ZnOx']",,
reactantSelection.coReactant.[3].coReactant,4,7,4,"['H2O', 'N2O plasma', 'O2 plasma', 'O2-plasma']",,
reactantSelection.coReactant.[3].compound,6,10,5,"['Al2O3', 'Ga2O3', 'GaO', 'HfOx', 'InGaZnO']",,
reactantSelection.coReactant.[4].coReactant,2,4,1,['O2 plasma'],,
reactantSelection.coReactant.[4].compound,3,6,3,"['HfO', 'IZO', 'ZnO']",,
reactantSelection.coReactant.[5].coReactant,1,3,1,['N2O plasma'],,
reactantSelection.coReactant.[5].compound,2,5,2,"['IZO', 'ZnO']",,
reactantSelection.precursor.[0].compound,69,148,20,"['AZO', 'Al2O3', 'HfO2', 'IGZO', 'IGZO (bilayer)', 'IGZO - In subcycle', 'In', 'In (In2O3)', 'In (for IGZO)', 'In-Ga-O', 'In-Ga-Zn-O (IGZO)', 'In2O3', 'In2O3 (for IGZO)', 'InGaZnO', 'InO', 'InOx', 'SiO2', 'TeO2', 'ZnO', 'a-IGZO']",,
reactantSelection.precursor.[0].precursor,59,133,49,"['(3-(dimethylamino)propyl)dimethylindium (DADI)', '(3-Dimethylaminopropyl) dimethyl indium (DADI)', '(3-Dimethylaminopropyl)-dimethyl indium (DADI)', '(3-dimethylamimopropryl)-dimethyl indium (DADI)', '(3-dimethylamimopropyl)-dimethyl indium (DADI)', '(3-dimethylaminopropyl)-dimethyl indium (DADI)', '(3-dimethylaminopropyl)dimethylindium (DADI)', '(CH3)3In (TMIn)', ""(N,N'-di-tertbutylacetimidamido)dimethylindium (DBADMIn)"", '(NN,0-ditert-butylacetimidamido)-dimethylindium', 'DADI', 'DADI ((3-dimethylamimopropyl)dimethyl indium, DADI)', 'DADI (3-(Dimethylamino)-propyl dimethyl indium)', 'DADI (3-(dimethylamino)propyl)dimethylindium', 'DADI (3-Dimethylaminopropyl)dimethyl indium', 'DADI (dimethylaminopropyl dimethylindium)', 'DIPAS (diisopropylamino silane)', 'Diethyl zinc (DEZ)', 'Diisopropyl-aminosilane (DIPAS)', 'Diisopropylaminosilane (DIPAS)', 'In-Ga bimetallic precursor; DEZn (diethylzinc); TEIn (triethylindium)', 'In-Ga bimetallic single precursor', 'TEMAHf', 'TMA', 'TMA (trimethylaluminum)', 'TMIn', 'Te(OEt)4', 'Triethyl indium (TEIn)', 'Triethyl-indium', 'Triethylindium (TEIn)', 'Trimethylaluminum (TMA)', 'Trimethylindium (TMIn)', '[3-(Dimethylamino)-propyl] dimethyl indium (DADI)', '[3-(Dimethylamino)propyl]dimethyl indium (DADI)', '[3-(dimethylamino) propyl] dimethyl indium (DADI)', '[3-(dimethylamino)propyl] dimethyl indium (DADI)', '[3-(dimethylamino)propyl]-dimethyl indium (DADI)', '[3-(dimethylamino)propyl]dimethyl indium (DADI)', 'alkyl cyclopentadienyl In (Air Liquide)', 'diethylzinc (DEZ)', 'dimethylbutylamino(trimethylindium); trimethylgallium; diethylzinc (DEZ)', 'newly synthesized indium-gallium single precursor', 'tetrakisetylmethylaminohafnium (TEMAHf)', 'triethylindium (TEIn)', 'triethylindium (TEIn); In-Ga bimetallic precursor; diethylzinc (DEZn)', 'trimethylaluminium (TMA)', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'trimethylindium']",,
reactantSelection.precursor.[1].compound,67,128,21,"['AZO (Al2O3-doped ZnO)', 'Al2O3', 'Ga', 'Ga (Ga2O3)', 'Ga (for IGZO)', 'Ga2O3', 'Ga2O3 (for IGZO)', 'GaO', 'GaOx', 'HfLaO', 'HfOx', 'IGZO', 'IGZO - Ga subcycle', 'In2O3', 'InOx', 'SiO2', 'Te', 'Zn', 'Zn-O', 'ZnO', 'ZnOx']",,
reactantSelection.precursor.[1].precursor,57,115,29,"['DADI', 'DEZ (diethylzinc)', 'DEZn (diethyl zinc)', 'Diethyl zinc (DEZ)', 'Diethyl-zinc', 'Diethylzinc (DEZ)', 'Diisopropyl-aminosilane (DIPAS)', 'In-Ga bimetallic precursor', 'In-Ga bimetallic single precursor', 'In-Ga single precursor', 'TMGa', 'TMGa (trimethyl gallium)', 'TMGa (trimethylgallium)', 'Te(SiMe3)2 (BTMS-Te)', 'Triethyl-gallium', 'Triethylindium (TEIn); In-Ga bimetallic precursor; Diethylzinc (DEZn)', 'Trimethyl gallium (TMGa)', 'Trimethyl indium (TMIn)', 'Trimethylaluminum (TMA)', 'Trimethylgallium (TMGa)', 'diethyl zinc (DEZn)', 'diethylzinc (DEZ); trimethylaluminum', 'triethyl gallium (TEGa)', 'trimethyl gallium', 'trimethyl gallium (TMGa)', 'trimethylaluminum (TMA)', 'trimethylgallium', 'trimethylgallium (TMGa)', 'trimethylgallium (TMGa, Lake Materials)']",,
reactantSelection.precursor.[2].compound,59,115,17,"['AZO', 'AlO', 'Ga', 'Ga2O3', 'GaOx', 'HfAlOx', 'IGZO', 'IGZO (In)', 'IGZO - Zn subcycle', 'IZO', 'In2O3', 'Zn', 'Zn (ZnO)', 'Zn (for IGZO)', 'ZnO', 'ZnO (for IGZO)', 'ZnOx']",,
reactantSelection.precursor.[2].precursor,50,101,25,"['(3-dimethylaminopropyl)-dimethyl indium (DADI)', '(3-dimethylaminopropyl)-dimethyl indium (DADI); trimethylgallium (TMGa); diethylzinc (DEZ)', 'DEZ', 'DEZ (diethyl zinc)', 'DEZ (diethylzinc)', 'DEZn', 'Diethyl zinc (DEZ)', 'Diethyl zinc (DEZn)', 'Diethyl-zinc', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZn)', 'Ga2(NMe2)6', 'TEIn (triethyl indium)', 'TMGa', 'TMGa (trimethylgallium)', 'Triethyl gallium (TEGa)', 'Trimethylgallium (TMGa)', 'cyclopentadienyl indium (InCp)', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZn)', 'diethylzinc', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, Lake Materials)', 'diethylzinc (DEZn)', 'trimethylaluminum (TMA)']",,
reactantSelection.precursor.[3].compound,16,32,13,"['AZO', 'Al (for Al2O3)', 'Al2O3', 'AlOx', 'GaO', 'HfO2', 'HfOx', 'IGZO', 'IGZO (Ga)', 'IZO', 'O', 'Oxygen', 'SiO2']",,
reactantSelection.precursor.[3].precursor,13,28,11,"['BTBAS', 'DEZ', 'Ozone (O3)', 'TEIn (triethyl indium)', 'Tetrakis(dimethylamino)hafnium (TEMAHf)', 'Trimethylaluminum (TMA)', 'Water (H2O)', 'diethyl zinc (DEZn)', 'tetrakis(dimethylamino)hafnium (TEMAHf)', 'trimethylaluminum (TMA)', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[4].compound,6,8,4,"['Al2O3', 'HfO', 'IGZO (Zn)', 'IZO']",,
reactantSelection.precursor.[4].precursor,4,5,4,"['DEZn (diethyl zinc)', 'Trimethyl aluminum (TMA)', 'diethylzinc (DEZ)', 'trimethyl aluminum (TMA)']",,
reactantSelection.precursor.[5].compound,2,3,2,"['Al2O3', 'IZO']",,
reactantSelection.precursor.[5].precursor,1,1,1,['TMA (trimethyl aluminum)'],,
reactantSelection.purgingGas,29,78,10,"['Ar', 'Ar (100 sccm, 99.999%)', 'Argon', 'Argon (Ar)', 'N2', 'N2 (99.999%)', 'N2 (99.9999%)', 'Nitrogen', 'argon', 'nitrogen']",,
