property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
reactantSelection.coReactant.[0].coReactant,101,199,26,"['H2O', 'H2O (D.I. water)', 'H2O (deionised water)', 'H2O (deionized water)', 'H2O (deionized water) and D2O (heavy water)', 'H2O (vapor)', 'H2O (water vapor)', 'H2O (water)', 'H2O vapor', 'H2O2 (50% in H2O)', 'H2S', 'NH4OH (aqueous)', 'O', 'O2', 'O2 (plasma)', 'O3', 'O3 (ozone, concentration reported as ~180 g/cm^3 in text)', 'Si2H6 (disilane)', 'Water (H2O)', 'deionized H2O', 'deionized water', 'deionized water (DI H2O)', 'deionized water (H2O)', 'diluted NH4OH (in situ nitrogen source)', 'water', 'water (H2O)']",,
reactantSelection.coReactant.[0].compound,101,199,11,"['Al2O3', 'Alumina', 'HfO2', 'In2S3', 'TiO2', 'W', 'Zn(O,S)', 'ZnO', 'ZnO:N', 'ZnS', 'ZrO2']",,
reactantSelection.coReactant.[1].coReactant,29,55,16,"['H2O', 'H2O (deionized water)', 'H2O (water)', 'H2O vapor', 'H2S', 'NH3', 'O2', 'Water (H2O)', 'ammonia', 'deionized water (DI H2O)', 'deionized water (H2O)', 'dilute H2S gas (5% H2S/95% N2)', 'hydrogen sulfide (H2S)', 'oxygen', 'water', 'water (H2O)']",,
reactantSelection.coReactant.[1].compound,29,55,9,"['Al', 'Al2O3', 'Indium sulfide', 'MgO', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnO:Al', 'ZnS']",,
reactantSelection.coReactant.[2].coReactant,5,14,5,"['H2O', 'formalin (37% HCOH and 15% CH3OH in aqueous solution)', 'oxygen', 'water', 'water (H2O)']",,
reactantSelection.coReactant.[2].compound,5,14,5,"['Al2O3', 'Ga (doping)', 'Pd', 'Pt', 'TiO2']",,
reactantSelection.coReactant.[3].coReactant,1,6,1,['H2O vapor'],,
reactantSelection.coReactant.[3].compound,1,6,1,['TiO2'],,
reactantSelection.coReactant.[4].coReactant,1,6,1,['H2O vapor'],,
reactantSelection.coReactant.[4].compound,1,6,1,['HfO2'],,
reactantSelection.coReactant.[5].coReactant,1,6,1,['H2O vapor'],,
reactantSelection.coReactant.[5].compound,1,6,1,['Al2O3'],,
reactantSelection.precursor.[0].compound,101,199,11,"['Al2O3', 'Alumina', 'HfO2', 'In2S3', 'TiO2', 'W', 'Zn(O,S)', 'ZnO', 'ZnO:N', 'ZnS', 'ZrO2']",,
reactantSelection.precursor.[0].precursor,101,199,51,"['(C2Hs)2Zn (diethylzinc, Witco GmbH)', 'DEZ (diethylzinc)', 'DEZn', 'DEZn (diethylzinc)', 'DMZn', 'Diethyl zinc (DEZn)', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZ, Zn(C2H5)2)', 'Diethylzinc (DEZn)', 'Diethylzinc (DEZn, Zn(C2H5)2)', 'Indium acetyl acetonate (In(acac)3)', 'TMA (trimethyl aluminum)', 'TMAI', 'Titanium(IV) isopropoxide (Ti(OiPr)4, TIP)', 'Trimethylaluminum (Al(CH3)3)', 'Trimethylaluminum (Al(CH3)3, TMA)', 'WF6', 'Zn(C2H5)2', 'Zn(C2H5)2 (DEZ)', 'dethylzinc', 'diethyl zinc', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZ, Zn(CH2CH3)2)', 'diethyl zinc (DEtZn)', 'diethyl zinc (Strem)', 'diethyl zinc (Zn(C2H5)2)', 'diethyl zinc (Zn(C2H5)2, DEZn)', 'diethylzinc', 'diethylzinc (Crompton GmbH)', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, (C2H5)2Zn)', 'diethylzinc (DEZ, Zn(C2H5)2)', 'diethylzinc (DEZn)', 'diethylzinc (DEZn, Zn(C2H6)2)', 'diethylzinc (DEtZn)', 'diethylzinc (DetZn)', 'diethylzinc (Zn(C2H5)2, DEZ)', 'diethylzinc (Zn(C2H5)2, DEZn)', 'diethylzinc (ZnEt2, DEZ)', 'diethylzinc (electronic grade)', 'dimethyl zinc (DMZ)', 'dimethyl zinc (DMZ, Zn(CH3)2)', 'dimethyl zinc (DMZn)', 'dimethylzinc (DMeZn)', 'tetrakis(dimethylamido)zirconium', 'tetrakis(ethylmethylamino) hafnium (TEMAHf, Hf[(C2H5)(CH3)]4)', 'trimethyl aluminium (TMA)', 'trimethylaluminum', 'trimethylaluminum (Al(CH3)3, TMA)', 'trimethylaluminum (TMA)', 'trimethylaluminum (TMAl)']",,
reactantSelection.precursor.[1].compound,29,52,9,"['Al', 'Al2O3', 'B-dopant', 'MgO', 'Platinum', 'ZnO', 'ZnO (doping)', 'ZnO:Al', 'ZnS']",,
reactantSelection.precursor.[1].precursor,29,52,25,"['Al(CH3)3', 'DEZ (diethyl zinc)', 'Diethylzinc (DEZ, Zn(C2H5)2)', 'Diethylzinc (Zn(CH2CH3)2, DEZ)', 'H2O (deionized water) / D2O (heavy water)', 'Trimethylaluminum (TMA)', 'Trimethylaluminum (TMA, Al(CH3)3)', 'bis-cyclopentadienyl magnesium (Mg(C5H5)2, MgCp2)', 'deionized water (H2O)', 'diborane (B2H6)', 'diethyl zinc', 'diethyl zinc (DEZn)', 'diethyl zinc (DEtZn)', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, (C2H5)2Zn)', 'diethylzinc (Zn(C2H5)2, DEZ)', 'dimethylzinc (DMZn)', 'trimethyl (methylcyclopentadienyl)platinum(IV) (Pt(MeCp)Me3)', 'trimethyl aluminium (TMAl)', 'trimethyl aluminum', 'trimethyl aluminum (TMA)', 'trimethylaluminium (TMA)', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'trimethylaluminum (TMA, Al(CH3)3)']",,
reactantSelection.precursor.[2].compound,8,19,7,"['Al', 'Ga (doping)', 'Indium sulfide', 'Pd', 'Pt', 'TiO2', 'ZnO']",,
reactantSelection.precursor.[2].precursor,8,19,7,"['(trimethyl)methylcyclopentadienyl platinum', 'Pd(hfac)2 (palladium hexafluoroacetylacetonate)', 'indium acetylacetonate', 'titanium tetrachloride (TiCl4)', 'trimethyl aluminum (TMAl)', 'trimethylgallium (TMG)', 'zinc acetate']",,
reactantSelection.precursor.[3].compound,1,6,1,['TiO2'],,
reactantSelection.precursor.[3].precursor,1,6,1,['titanium isopropoxide'],,
reactantSelection.precursor.[4].compound,1,6,1,['HfO2'],,
reactantSelection.precursor.[4].precursor,1,6,1,['tetrakis(dimethylamido)hafnium'],,
reactantSelection.precursor.[5].compound,1,6,1,['Al2O3'],,
reactantSelection.precursor.[5].precursor,1,6,1,['trimethylaluminum'],,
reactantSelection.purgingGas,77,142,22,"['Ar', 'Ar (900 sccm)', 'Ar (99.999%)', 'Argon', 'N2', 'Nitrogen', 'Nitrogen (99.999%)', 'Nitrogen (99.999%, Schmidlin UHPN 3000)', 'Nitrogen (N2)', 'Nitrogen (ultrahigh purity)', 'None', 'None (no purge steps)', 'O2', 'argon', 'argon (Ar)', 'evacuation', 'high purity nitrogen', 'high-purity nitrogen', 'inert gas', 'nitrogen', 'nitrogen (99.999%)', 'nitrogen (N2)']",,
