property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
reactantSelection.coReactant.[4].compound,3,6,3,"['HfO', 'IZO', 'ZnO']",,
reactantSelection.coReactant.[5].coReactant,1,3,1,['N2O plasma'],,
reactantSelection.coReactant.[5].compound,2,5,2,"['IZO', 'ZnO']",,
reactantSelection.precursor.[0].compound,55,115,19,"['AZO', 'Al2O3', 'HfO2', 'IGZO', 'IGZO (bilayer)', 'In', 'In (In2O3)', 'In (for IGZO)', 'In-Ga-O', 'In-Ga-Zn-O (IGZO)', 'In2O3', 'In2O3 (for IGZO)', 'InGaZnO', 'InO', 'InOx', 'SiO2', 'TeO2', 'ZnO', 'a-IGZO']",,
reactantSelection.precursor.[0].precursor,45,100,41,"['(3-Dimethylaminopropyl) dimethyl indium (DADI)', '(3-Dimethylaminopropyl)-dimethyl indium (DADI)', '(3-dimethylamimopropryl)-dimethyl indium (DADI)', '(3-dimethylamimopropyl)-dimethyl indium (DADI)', '(3-dimethylaminopropyl)-dimethyl indium (DADI)', '(3-dimethylaminopropyl)dimethylindium (DADI)', '(CH3)3In (TMIn)', ""(N,N'-di-tertbutylacetimidamido)dimethylindium (DBADMIn)"", '(NN,0-ditert-butylacetimidamido)-dimethylindium', 'DADI', 'DADI (3-(dimethylamino)propyl)dimethylindium', 'DADI (3-Dimethylaminopropyl)dimethyl indium', 'DADI (dimethylaminopropyl dimethylindium)', 'DIPAS (diisopropylamino silane)', 'Diethyl zinc (DEZ)', 'Diisopropylaminosilane (DIPAS)', 'In-Ga bimetallic precursor; DEZn (diethylzinc); TEIn (triethylindium)', 'TEMAHf', 'TMA (trimethylaluminum)', 'Te(OEt)4', 'Triethyl indium (TEIn)', 'Triethylindium (TEIn)', 'Trimethylaluminum (TMA)', 'Trimethylindium (TMIn)', '[3-(Dimethylamino)-propyl] dimethyl indium (DADI)', '[3-(Dimethylamino)propyl]dimethyl indium (DADI)', '[3-(dimethylamino) propyl] dimethyl indium (DADI)', '[3-(dimethylamino)propyl] dimethyl indium (DADI)', '[3-(dimethylamino)propyl]-dimethyl indium (DADI)', '[3-(dimethylamino)propyl]dimethyl indium (DADI)', 'alkyl cyclopentadienyl In (Air Liquide)', 'diethylzinc (DEZ)', 'dimethylbutylamino(trimethylindium); trimethylgallium; diethylzinc (DEZ)', 'newly synthesized indium-gallium single precursor', 'tetrakisetylmethylaminohafnium (TEMAHf)', 'triethylindium (TEIn)', 'triethylindium (TEIn); In-Ga bimetallic precursor; diethylzinc (DEZn)', 'trimethylaluminium (TMA)', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'trimethylindium']",,
reactantSelection.precursor.[1].compound,53,99,18,"['AZO (Al2O3-doped ZnO)', 'Al2O3', 'Ga', 'Ga (Ga2O3)', 'Ga (for IGZO)', 'Ga2O3', 'Ga2O3 (for IGZO)', 'GaO', 'GaOx', 'HfLaO', 'HfOx', 'IGZO', 'InOx', 'SiO2', 'Te', 'Zn', 'Zn-O', 'ZnO']",,
reactantSelection.precursor.[1].precursor,43,86,24,"['DEZ (diethylzinc)', 'Diethyl zinc (DEZ)', 'Diethylzinc (DEZ)', 'Diisopropyl-aminosilane (DIPAS)', 'In-Ga bimetallic precursor', 'In-Ga bimetallic single precursor', 'In-Ga single precursor', 'TMGa', 'TMGa (trimethylgallium)', 'Te(SiMe3)2 (BTMS-Te)', 'Triethylindium (TEIn); In-Ga bimetallic precursor; Diethylzinc (DEZn)', 'Trimethyl gallium (TMGa)', 'Trimethyl indium (TMIn)', 'Trimethylaluminum (TMA)', 'Trimethylgallium (TMGa)', 'diethyl zinc (DEZn)', 'diethylzinc (DEZ); trimethylaluminum', 'triethyl gallium (TEGa)', 'trimethyl gallium', 'trimethyl gallium (TMGa)', 'trimethylaluminum (TMA)', 'trimethylgallium', 'trimethylgallium (TMGa)', 'trimethylgallium (TMGa, Lake Materials)']",,
reactantSelection.precursor.[2].compound,45,88,16,"['AZO', 'AlO', 'Ga', 'Ga2O3', 'GaOx', 'HfAlOx', 'IGZO', 'IGZO (In)', 'IZO', 'In2O3', 'Zn', 'Zn (ZnO)', 'Zn (for IGZO)', 'ZnO', 'ZnO (for IGZO)', 'ZnOx']",,
reactantSelection.precursor.[2].precursor,36,74,19,"['(3-dimethylaminopropyl)-dimethyl indium (DADI)', 'DEZ', 'DEZ (diethylzinc)', 'Diethyl zinc (DEZ)', 'Diethyl zinc (DEZn)', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZn)', 'Ga2(NMe2)6', 'TMGa (trimethylgallium)', 'Triethyl gallium (TEGa)', 'Trimethylgallium (TMGa)', 'cyclopentadienyl indium (InCp)', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZn)', 'diethylzinc', 'diethylzinc (DEZ)', 'diethylzinc (DEZ, Lake Materials)', 'diethylzinc (DEZn)', 'trimethylaluminum (TMA)']",,
reactantSelection.precursor.[3].compound,13,27,11,"['AZO', 'Al (for Al2O3)', 'Al2O3', 'AlOx', 'GaO', 'HfO2', 'HfOx', 'IGZO (Ga)', 'O', 'Oxygen', 'SiO2']",,
reactantSelection.precursor.[3].precursor,10,23,8,"['BTBAS', 'Ozone (O3)', 'Tetrakis(dimethylamino)hafnium (TEMAHf)', 'Trimethylaluminum (TMA)', 'Water (H2O)', 'diethyl zinc (DEZn)', 'trimethylaluminum (TMA)', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[4].compound,4,6,4,"['Al2O3', 'HfO', 'IGZO (Zn)', 'IZO']",,
reactantSelection.precursor.[4].precursor,2,3,2,"['Trimethyl aluminum (TMA)', 'diethylzinc (DEZ)']",,
reactantSelection.precursor.[5].compound,1,2,1,['IZO'],,
reactantSelection.purgingGas,23,57,9,"['Ar', 'Ar (100 sccm, 99.999%)', 'Argon', 'Argon (Ar)', 'N2', 'N2 (99.999%)', 'N2 (99.9999%)', 'Nitrogen', 'nitrogen']",,
